i,j,x
4864,2,1
4864,11,1
4864,12,1
4864,37,2
4865,1,1
4865,2,1
4865,37,1
4865,39,1
4866,1,1
4866,2,1
4866,37,1
4867,1,1
4867,2,1
4867,11,1
4867,12,1
4867,37,1
4868,2,1
4868,37,1
4869,2,1
4869,10,1
4869,37,1
4870,1,1
4870,2,1
4870,9,1
4870,37,1
4871,1,1
4871,2,1
4871,11,1
4871,12,1
4871,37,1
4872,1,1
4872,2,1
4872,37,1
4873,1,1
4873,2,1
4873,37,2
4873,38,1
4874,1,1
4874,2,1
4874,37,1
4875,1,1
4875,2,1
4875,11,1
4875,12,1
4875,37,1
4876,1,1
4876,2,1
4876,11,1
4876,12,1
4876,37,1
4877,1,2
4877,2,1
4877,11,1
4877,12,1
4877,37,1
4878,2,1
4878,9,1
4878,37,1
4879,1,1
4879,2,1
4879,12,1
4879,37,1
4880,2,1
4880,8,1
4880,37,1
4881,2,1
4881,12,1
4881,37,1
4882,1,1
4882,2,1
4882,4,1
4882,11,1
4882,12,1
4882,37,1
4883,1,1
4883,2,1
4883,30,1
4883,37,1
4884,2,1
4884,11,1
4884,37,1
4885,1,1
4885,2,1
4885,12,1
4885,26,1
4885,37,1
4886,1,1
4886,2,1
4886,11,1
4886,12,1
4886,37,1
4887,1,1
4887,2,1
4887,11,1
4887,12,1
4887,37,1
4888,1,2
4888,2,2
4888,11,1
4888,12,1
4888,37,2
4889,1,2
4889,2,1
4889,11,1
4889,12,1
4889,37,1
4890,2,1
4890,37,1
4891,1,2
4891,2,2
4891,37,2
4892,1,1
4892,2,1
4892,37,1
4893,1,1
4893,2,1
4893,9,1
4893,37,1
4894,1,1
4894,2,1
4894,9,2
4894,37,1
4895,2,1
4895,37,2
4896,2,1
4896,35,1
4896,37,1
4897,1,1
4897,2,1
4897,29,1
4897,37,1
4898,2,1
4898,6,1
4898,12,1
4898,29,1
4898,37,1
4899,1,1
4899,2,1
4899,37,1
4900,1,1
4900,2,1
4900,37,1
4901,2,1
4901,37,1
4902,1,3
4902,2,1
4902,12,1
4902,37,1
4903,1,1
4903,2,1
4903,11,1
4903,12,1
4903,37,1
4904,2,1
4904,37,1
4905,1,1
4905,2,1
4905,29,1
4905,37,2
4906,2,1
4906,37,1
4907,1,1
4907,2,1
4907,37,1
4908,1,1
4908,2,2
4908,37,2
4909,2,1
4909,7,1
4909,37,1
4910,1,1
4910,2,1
4910,9,1
4910,37,1
4911,1,1
4911,2,1
4911,9,1
4911,37,1
4912,2,1
4912,37,1
4912,39,1
4913,1,1
4913,2,1
4913,37,1
4914,2,1
4914,11,1
4914,12,1
4914,37,1
4915,1,1
4915,2,1
4915,37,1
4916,1,1
4916,2,1
4916,37,1
4917,2,1
4917,37,1
4918,1,1
4918,2,1
4918,37,1
4919,1,1
4919,2,1
4919,25,1
4919,37,1
4920,1,1
4920,2,1
4920,17,1
4920,37,1
4921,1,1
4921,2,1
4921,37,1
4922,1,1
4922,2,1
4922,37,1
4923,1,1
4923,2,1
4923,9,1
4923,29,1
4923,37,1
4924,1,1
4924,2,1
4924,11,1
4924,12,1
4924,37,1
4925,1,1
4925,2,1
4925,11,1
4925,37,1
4926,1,1
4926,2,1
4926,37,1
4927,1,1
4927,2,1
4927,11,1
4927,12,1
4927,37,1
4928,1,1
4928,2,1
4928,11,1
4928,12,1
4928,37,1
4929,1,1
4929,2,1
4929,11,1
4929,12,1
4929,37,1
4930,2,1
4930,12,1
4930,37,2
4931,1,1
4931,2,1
4931,9,1
4931,11,1
4931,12,1
4931,37,1
4932,2,1
4932,37,1
4933,1,1
4933,2,1
4933,11,1
4933,12,2
4933,37,1
4934,1,1
4934,2,1
4934,11,1
4934,37,1
4935,1,1
4935,2,1
4935,37,1
4936,1,1
4936,2,1
4936,37,1
4937,2,1
4937,11,1
4937,12,1
4937,37,1
4938,1,1
4938,2,1
4938,11,1
4938,12,1
4938,37,1
4939,1,1
4939,2,1
4939,37,1
4940,1,1
4940,2,1
4940,11,1
4940,37,1
4941,2,1
4941,12,1
4941,37,1
4942,1,1
4942,2,1
4942,9,1
4942,37,1
4943,1,1
4943,2,2
4943,29,1
4943,37,2
4944,1,1
4944,2,1
4944,37,1
4945,2,1
4945,37,2
4946,2,2
4946,37,2
4947,1,1
4947,2,1
4947,10,1
4947,12,1
4947,37,1
4948,2,1
4948,11,1
4948,37,1
4949,1,1
4949,2,1
4949,12,2
4949,37,1
4950,1,1
4950,2,2
4950,37,2
4951,2,1
4951,37,1
4952,1,1
4952,2,1
4952,11,1
4952,12,1
4952,37,1
4953,1,1
4953,2,1
4953,11,1
4953,37,1
4954,1,1
4954,2,1
4954,37,1
4954,39,1
4955,1,1
4955,2,1
4955,11,1
4955,12,1
4955,37,1
4956,2,1
4956,11,1
4956,12,1
4956,37,1
4957,1,1
4957,2,1
4957,37,1
4958,1,1
4958,2,1
4958,37,2
4959,2,2
4959,12,1
4959,37,2
4960,2,1
4960,37,1
4961,1,1
4961,2,1
4961,26,1
4961,37,1
4962,2,1
4962,12,1
4962,37,1
4963,11,1
4964,1,1
4964,2,1
4964,11,1
4964,12,2
4964,37,1
4965,1,1
4965,2,1
4965,12,1
4965,37,1
4966,2,1
4966,37,1
4967,1,1
4967,2,1
4967,9,1
4967,26,1
4967,27,1
4967,37,1
4968,1,1
4968,2,1
4968,11,1
4968,12,1
4968,37,1
4969,1,1
4969,2,1
4969,37,1
4970,1,1
4970,2,1
4970,37,2
4971,1,1
4971,2,1
4971,11,1
4971,12,1
4971,26,1
4971,37,1
4972,1,2
4972,2,2
4972,12,1
4972,17,1
4972,37,2
4973,1,1
4973,2,1
4973,9,1
4973,11,1
4973,12,1
4973,37,1
4974,1,1
4974,2,1
4974,9,1
4974,37,1
4974,39,1
4975,2,1
4975,37,1
4976,1,1
4976,2,1
4976,37,1
4977,1,1
4977,2,1
4977,37,1
4978,1,1
4978,2,1
4978,11,1
4978,29,1
4978,37,1
4978,39,1
4979,2,1
4979,11,1
4979,37,1
4980,1,1
4980,2,1
4980,11,1
4980,12,1
4980,37,1
4981,2,1
4981,37,1
4982,1,1
4982,2,1
4982,9,1
4982,29,1
4982,37,1
4983,1,1
4983,2,1
4983,11,1
4983,12,1
4983,37,1
4983,39,1
4984,1,1
4984,2,1
4984,37,1
4985,1,1
4985,2,1
4985,37,1
4986,1,1
4986,2,1
4986,11,1
4986,12,1
4986,37,1
4987,1,1
4987,2,1
4987,11,1
4987,12,1
4987,37,1
4988,1,1
4988,2,1
4988,9,1
4988,11,1
4988,12,2
4988,37,1
4989,2,1
4989,37,1
4990,1,1
4990,2,1
4990,11,1
4990,12,1
4990,37,1
4991,2,1
4991,26,1
4991,27,1
4991,37,1
4992,1,1
4992,2,1
4992,29,1
4992,37,1
4993,1,3
4993,2,3
4993,12,1
4993,37,3
4994,2,1
4994,37,1
4995,1,1
4995,2,1
4995,37,1
4995,39,1
4996,1,1
4996,2,1
4996,12,1
4996,29,1
4996,37,1
4997,1,1
4997,2,1
4997,11,1
4997,12,1
4997,37,1
4998,2,1
4998,11,1
4998,12,1
4998,37,1
4999,1,1
4999,2,1
4999,11,1
4999,12,1
4999,37,1
5000,1,1
5000,2,2
5000,12,1
5000,37,2
5001,1,1
5001,2,1
5001,29,1
5001,37,1
5001,39,1
5002,1,1
5002,2,2
5002,11,1
5002,12,1
5002,37,2
5003,1,1
5003,2,1
5003,22,1
5003,25,1
5003,37,1
5004,1,1
5004,2,2
5004,37,2
5005,1,1
5006,1,2
5006,2,1
5006,12,1
5006,37,1
5007,1,1
5007,2,1
5007,11,1
5007,12,1
5007,37,2
5008,2,1
5008,37,1
5009,1,1
5009,2,1
5009,37,1
5010,1,1
5010,2,1
5010,11,1
5010,12,1
5010,37,1
5011,1,1
5011,2,1
5011,10,1
5011,12,1
5011,37,1
5012,1,1
5012,2,1
5012,11,1
5012,37,1
5013,1,1
5013,2,1
5013,11,1
5013,12,1
5013,37,1
5014,1,1
5014,2,1
5014,37,1
5015,1,1
5015,2,1
5015,9,1
5015,37,1
5016,1,1
5016,2,1
5016,12,1
5016,37,1
5017,1,1
5017,2,1
5017,11,1
5017,12,1
5017,37,1
5018,1,1
5018,2,2
5018,9,1
5018,11,1
5018,12,1
5018,37,2
5019,2,1
5019,11,1
5019,37,1
5020,1,1
5020,2,1
5020,11,1
5020,12,1
5020,37,1
5021,1,1
5021,2,1
5021,9,2
5021,11,1
5021,12,1
5021,37,1
5022,1,1
5022,2,1
5022,29,1
5022,37,1
5023,1,1
5023,2,1
5023,9,1
5023,37,1
5024,1,1
5024,2,1
5024,11,1
5024,12,1
5024,16,1
5024,35,1
5024,37,1
5025,1,1
5025,2,1
5025,4,1
5025,11,1
5025,12,1
5025,37,1
5026,1,2
5026,2,2
5026,8,1
5026,37,2
5027,2,1
5027,37,1
5028,1,1
5028,2,1
5028,37,1
5029,1,1
5029,2,1
5029,37,1
5030,1,1
5030,2,1
5030,7,2
5030,8,3
5030,37,1
5031,1,1
5031,2,1
5031,37,1
5031,39,1
5032,2,1
5032,11,1
5032,12,1
5032,37,1
5033,2,1
5033,37,1
5034,1,2
5034,2,1
5034,11,1
5034,12,1
5034,37,1
5035,2,1
5035,12,1
5035,29,1
5035,37,1
5036,1,1
5036,2,1
5036,7,1
5036,8,1
5036,9,1
5036,37,1
5037,2,1
5037,37,1
5038,1,1
5038,2,1
5038,11,1
5038,12,1
5038,37,1
5039,1,1
5039,2,1
5039,37,1
5040,2,1
5040,11,1
5040,12,1
5040,37,1
5041,1,1
5041,2,1
5041,33,1
5041,37,1
5042,1,1
5042,2,1
5042,11,1
5042,12,1
5042,37,1
5043,1,1
5043,2,1
5043,9,1
5043,12,1
5043,14,1
5043,37,1
5044,1,1
5044,2,1
5044,37,1
5044,39,1
5045,1,1
5045,2,1
5045,11,1
5045,12,1
5045,37,1
5046,1,1
5046,2,1
5046,11,1
5046,12,1
5046,37,1
5047,1,1
5047,2,1
5047,9,1
5047,11,1
5047,12,1
5047,37,1
5048,2,1
5048,11,1
5048,12,1
5048,37,1
5049,2,1
5049,11,1
5049,12,1
5049,37,1
5050,1,1
5050,2,2
5050,11,1
5050,12,1
5050,37,2
5051,1,1
5051,2,1
5051,11,2
5051,12,2
5051,37,1
5052,1,1
5052,2,1
5052,37,1
5052,41,1
5053,1,1
5053,2,1
5053,9,1
5053,37,1
5054,11,1
5054,12,1
5055,1,2
5055,2,1
5055,37,1
5056,1,1
5056,2,1
5056,37,1
5057,1,1
5057,2,1
5057,29,1
5057,37,1
5058,1,1
5058,2,1
5058,37,1
5059,2,1
5059,11,1
5059,12,1
5059,30,2
5059,37,1
5060,1,1
5060,2,1
5060,37,1
5061,2,1
5061,12,1
5061,37,2
5062,1,1
5062,2,2
5062,12,1
5062,37,2
5063,1,1
5063,2,1
5063,12,2
5063,37,1
5064,1,1
5064,2,1
5064,37,1
5065,1,1
5065,2,1
5065,11,1
5065,12,1
5065,37,1
5066,1,1
5066,2,1
5066,9,1
5066,37,1
5067,2,1
5067,25,1
5067,37,1
5068,1,1
5068,2,1
5068,9,2
5068,12,1
5068,22,1
5068,37,1
5069,1,1
5069,2,1
5069,10,1
5069,37,1
5070,1,1
5070,2,1
5070,37,1
5071,1,1
5071,2,1
5071,3,1
5071,37,1
5072,1,1
5072,2,1
5072,9,1
5072,37,1
5073,1,1
5073,2,1
5073,37,1
5074,2,1
5074,17,1
5074,37,1
5075,1,1
5075,2,2
5075,37,2
5076,1,1
5076,2,1
5076,17,1
5076,37,1
5077,1,1
5077,2,1
5077,11,1
5077,12,1
5077,29,1
5077,37,1
5078,1,1
5078,2,1
5078,37,1
5079,1,1
5079,2,1
5079,11,1
5079,37,1
5080,1,1
5080,2,1
5080,9,1
5080,30,1
5080,37,1
5081,2,1
5081,37,1
5082,1,1
5082,2,1
5082,37,1
5083,1,1
5083,2,1
5083,37,1
5084,1,1
5084,2,1
5084,37,1
5085,1,1
5085,2,1
5085,37,1
5086,1,1
5086,2,1
5086,11,1
5086,12,1
5086,37,1
5087,1,1
5087,2,1
5087,12,1
5087,22,1
5087,37,1
5088,1,1
5088,2,1
5088,4,1
5088,11,1
5088,12,1
5088,26,1
5088,37,1
5089,1,1
5089,2,1
5089,37,1
5090,1,1
5090,2,1
5090,11,2
5090,12,2
5090,26,1
5090,37,1
5091,2,1
5091,3,1
5091,14,1
5091,37,1
5092,1,1
5092,2,1
5092,37,1
5093,1,1
5093,2,1
5093,3,4
5093,25,3
5093,37,1
5094,1,1
5094,2,1
5094,11,1
5094,12,1
5094,22,1
5094,37,1
5095,1,1
5095,2,1
5095,11,1
5095,12,1
5095,37,1
5096,1,1
5096,2,1
5096,37,1
5097,1,1
5097,2,1
5097,4,1
5097,26,1
5097,27,1
5097,29,1
5097,37,1
5097,39,1
5098,1,1
5098,2,1
5098,11,1
5098,12,1
5098,37,1
5099,1,1
5099,2,1
5099,9,1
5099,37,1
5100,1,1
5100,2,1
5100,12,1
5100,37,1
5101,1,1
5101,2,1
5101,9,1
5101,11,1
5101,12,1
5101,15,1
5101,37,1
5102,1,1
5102,2,1
5102,9,1
5102,11,1
5102,12,1
5102,37,1
5103,2,1
5103,16,1
5103,37,1
5104,1,1
5104,2,1
5104,11,1
5104,37,1
5105,1,1
5105,2,1
5105,37,1
5106,1,1
5106,2,1
5106,31,1
5106,37,1
5107,1,1
5107,2,1
5107,37,1
5108,2,1
5108,11,2
5108,37,1
5109,2,1
5109,37,1
5109,39,1
5110,2,1
5110,11,1
5110,12,1
5110,37,1
5111,1,2
5111,2,2
5111,10,1
5111,37,2
5112,2,1
5112,37,1
5113,1,2
5113,2,1
5113,37,1
5114,2,1
5114,37,1
5115,1,1
5115,2,1
5115,37,1
5116,1,1
5116,2,1
5116,12,1
5116,37,1
5117,2,1
5117,37,1
5117,41,1
5118,2,1
5118,11,1
5118,12,1
5118,37,1
5119,2,2
5119,11,1
5119,12,1
5119,37,2
5120,1,1
5120,2,1
5120,37,1
5121,1,1
5121,2,1
5121,11,1
5121,12,1
5121,37,1
5122,1,1
5122,2,1
5122,11,1
5122,37,1
5123,2,1
5123,7,1
5123,37,1
5124,2,1
5124,37,1
5125,2,1
5125,37,1
5126,1,1
5126,2,1
5126,9,1
5126,37,1
5127,1,1
5127,2,1
5127,37,1
5128,2,1
5128,11,1
5128,12,2
5128,37,1
5129,1,1
5129,2,1
5129,37,1
5129,42,1
5130,1,1
5130,2,1
5130,9,1
5130,37,1
5130,41,1
5131,1,1
5131,2,1
5131,37,3
5131,40,1
5132,1,1
5132,2,1
5132,37,1
5133,1,2
5133,2,1
5133,9,2
5133,29,1
5133,37,1
5134,1,1
5134,2,1
5134,37,1
5135,11,1
5136,11,1
5137,1,1
5137,2,1
5137,11,1
5137,12,1
5137,37,1
5138,1,1
5138,2,1
5138,11,1
5138,12,1
5138,30,1
5138,37,1
5139,1,1
5139,2,1
5139,30,1
5139,37,1
5140,2,1
5140,9,1
5140,30,1
5140,37,1
5141,1,1
5141,2,1
5141,37,1
5142,1,1
5142,2,1
5142,37,1
5143,11,1
5143,12,1
5143,26,1
5144,2,1
5144,11,1
5144,12,1
5144,37,1
5145,2,1
5145,11,1
5145,12,1
5145,37,2
5146,1,1
5146,2,1
5146,9,1
5146,11,1
5146,12,1
5146,37,1
5147,1,1
5147,2,2
5147,9,1
5147,11,1
5147,12,1
5147,37,2
5148,2,1
5148,37,1
5149,1,1
5149,2,1
5149,12,1
5149,37,1
5150,1,1
5150,2,1
5150,37,1
5151,2,1
5151,37,1
5153,1,1
5153,2,2
5153,37,2
5154,1,1
5154,2,1
5154,11,1
5154,12,2
5154,37,1
5155,1,1
5155,2,1
5155,7,1
5155,9,1
5155,37,2
5156,2,1
5156,37,1
5157,1,1
5157,2,1
5157,33,1
5157,37,1
5158,1,1
5158,2,1
5158,11,1
5158,12,1
5158,37,1
5159,1,1
5159,2,1
5159,33,1
5159,37,1
5160,1,1
5160,2,1
5160,3,1
5160,12,1
5160,17,1
5160,37,1
5161,1,1
5161,2,1
5161,37,1
5162,1,2
5162,2,1
5162,11,1
5162,12,1
5162,37,1
5163,1,1
5163,2,1
5163,11,1
5163,12,1
5163,37,1
5164,1,1
5164,2,2
5164,11,1
5164,12,1
5164,37,2
5165,1,1
5165,2,1
5165,30,2
5165,37,1
5166,1,2
5166,2,1
5166,37,1
5167,2,1
5167,11,1
5167,12,1
5167,37,1
5168,1,1
5168,2,1
5168,11,1
5168,12,2
5168,37,1
5169,1,1
5169,2,1
5169,11,1
5169,12,1
5169,37,1
5170,1,1
5170,2,1
5170,8,1
5170,9,1
5170,26,1
5170,37,1
5171,1,1
5171,2,1
5171,11,1
5171,12,1
5171,37,1
5172,1,3
5172,2,1
5172,14,1
5172,25,1
5172,37,1
5173,1,1
5173,2,2
5173,3,1
5173,11,1
5173,12,1
5173,37,2
5174,1,1
5174,2,1
5174,37,1
5175,1,1
5175,2,2
5175,25,1
5175,37,2
5176,1,1
5176,2,1
5176,33,1
5176,37,1
5177,1,1
5177,2,1
5177,11,1
5177,12,2
5177,37,2
5178,1,1
5178,2,1
5178,30,1
5178,37,1
5179,2,1
5179,37,1
5180,1,2
5180,2,2
5180,37,2
5181,1,1
5181,2,1
5181,11,1
5181,37,1
5182,2,1
5182,12,1
5182,37,1
5183,1,1
5183,2,1
5183,11,1
5183,12,1
5183,37,1
5184,1,1
5184,2,1
5184,9,1
5184,12,1
5184,27,1
5184,37,1
5185,1,1
5185,2,1
5185,37,1
5186,1,1
5186,2,1
5186,12,1
5186,37,1
5187,1,1
5187,2,1
5187,37,1
5187,39,2
5188,2,1
5188,37,1
5189,1,1
5189,2,1
5189,16,1
5189,37,1
5190,1,1
5190,2,1
5190,11,1
5190,12,2
5190,37,1
5191,1,1
5191,2,2
5191,37,2
5192,1,1
5192,2,1
5192,11,1
5192,12,1
5192,37,1
5193,1,1
5193,2,2
5193,12,1
5193,37,2
5194,1,1
5194,2,1
5194,37,1
5195,1,1
5195,2,1
5195,37,1
5196,1,1
5196,2,1
5196,3,1
5196,11,1
5196,12,1
5196,37,1
5197,1,1
5197,2,1
5197,25,1
5197,37,1
5198,1,1
5198,2,1
5198,8,1
5198,17,1
5198,37,1
5199,1,1
5199,2,1
5199,3,1
5199,8,1
5199,37,1
5200,1,1
5200,2,1
5200,12,1
5200,29,1
5200,37,1
5201,1,1
5201,2,1
5201,8,1
5201,11,1
5201,12,1
5201,25,1
5201,37,1
5202,2,1
5202,10,1
5202,37,1
5203,1,1
5203,2,1
5203,9,1
5203,37,2
5204,1,1
5204,2,1
5204,37,1
5205,1,1
5205,2,1
5205,12,1
5205,37,1
5206,1,2
5206,2,2
5206,37,2
5207,1,1
5207,2,1
5207,11,1
5207,12,1
5207,37,1
5208,1,1
5208,2,1
5208,37,1
5208,38,1
5209,1,1
5209,2,1
5209,10,1
5209,37,1
5210,1,1
5210,2,1
5210,4,1
5210,37,1
5211,2,1
5211,30,1
5211,37,2
5211,42,1
5212,2,1
5212,11,1
5212,12,1
5212,37,1
5213,1,1
5213,2,1
5213,37,1
5214,1,1
5214,2,1
5214,8,1
5214,37,1
5215,1,2
5215,2,1
5215,37,1
5216,1,1
5216,2,1
5216,37,1
5217,2,1
5217,12,1
5217,37,1
5218,1,1
5218,2,2
5218,37,2
5219,2,1
5219,11,1
5219,12,2
5219,37,1
5220,1,1
5220,2,1
5220,30,1
5220,37,1
5221,2,1
5221,37,1
5222,1,1
5222,2,1
5222,25,1
5222,37,1
5223,2,1
5223,11,1
5223,12,1
5223,37,1
5224,2,1
5224,37,1
5225,1,1
5225,2,1
5225,37,1
5226,1,1
5226,2,1
5226,11,1
5226,37,1
5227,2,1
5227,9,1
5227,11,1
5227,12,1
5227,37,1
5227,41,1
5228,1,1
5228,2,1
5228,37,1
5229,1,1
5229,2,1
5229,37,1
5230,2,2
5230,9,1
5230,11,1
5230,37,2
5231,1,1
5231,2,1
5231,12,1
5231,37,1
5232,2,1
5232,11,1
5232,12,1
5232,37,1
5233,1,1
5233,2,1
5233,11,1
5233,12,2
5233,37,1
5234,1,1
5234,2,1
5234,37,1
5235,2,1
5235,37,1
5236,1,1
5236,2,2
5236,11,1
5236,12,1
5236,37,2
5237,1,1
5237,2,1
5237,37,1
5238,1,1
5238,2,1
5238,37,1
5239,2,1
5239,37,1
5240,1,1
5240,2,1
5240,37,1
5241,1,1
5241,2,1
5241,37,1
5242,1,2
5242,2,2
5242,11,1
5242,12,1
5242,37,2
5243,2,1
5243,11,1
5243,12,1
5243,37,1
5244,1,1
5244,2,1
5244,22,1
5244,37,1
5245,1,1
5245,2,1
5245,37,1
5246,1,1
5246,2,1
5246,37,1
5247,2,1
5247,37,1
5247,39,1
5248,1,1
5248,2,1
5248,11,1
5248,12,1
5248,37,1
5249,1,1
5249,2,1
5249,11,2
5249,12,2
5249,37,1
5251,1,1
5251,2,1
5251,11,1
5251,12,1
5251,37,1
5252,1,1
5252,2,1
5252,11,2
5252,12,3
5252,37,1
5253,2,1
5253,37,1
5254,2,1
5254,7,1
5254,37,1
5255,1,1
5255,2,1
5255,37,1
5256,1,1
5256,2,1
5256,37,1
5257,1,1
5257,2,1
5257,37,1
5258,1,1
5258,2,1
5258,37,1
5259,2,1
5259,11,1
5259,33,1
5259,37,1
5260,1,1
5260,2,1
5260,9,2
5260,25,1
5260,37,1
5261,1,1
5261,2,1
5261,37,1
5262,1,1
5262,2,2
5262,29,1
5262,37,2
5263,1,1
5263,2,1
5263,29,1
5263,37,2
5264,1,1
5264,2,1
5264,11,1
5264,12,1
5264,34,1
5264,37,1
5265,1,1
5265,2,1
5265,8,1
5265,27,1
5265,37,1
5266,1,1
5266,2,1
5266,37,1
5266,38,1
5267,1,1
5267,2,1
5267,12,1
5267,37,1
5268,1,1
5268,2,2
5268,26,1
5268,37,2
5269,1,1
5269,2,1
5269,9,1
5269,12,1
5269,37,1
5270,1,1
5270,2,1
5270,37,1
5271,1,1
5271,2,1
5271,12,1
5271,37,1
5272,2,1
5272,37,1
5273,1,1
5273,2,1
5273,9,2
5273,37,1
5274,1,1
5274,2,1
5274,9,1
5274,37,1
5275,2,1
5275,12,1
5275,37,1
5276,1,1
5276,2,1
5276,11,1
5276,12,1
5276,37,1
5277,1,1
5277,2,1
5277,10,1
5277,29,1
5277,37,1
5277,39,1
5278,1,1
5278,2,1
5278,37,1
5279,1,1
5279,2,1
5279,29,1
5279,37,1
5280,1,1
5280,2,1
5280,11,1
5280,12,1
5280,37,1
5281,1,1
5281,2,2
5281,11,1
5281,12,1
5281,25,2
5281,37,2
5282,2,1
5282,37,1
5283,2,1
5283,37,1
5284,1,1
5284,25,2
5286,2,1
5286,37,1
5287,1,1
5287,2,1
5287,11,1
5287,12,1
5287,37,1
5288,1,1
5288,2,1
5288,12,1
5288,37,1
5289,1,1
5289,2,1
5289,37,1
5290,1,1
5290,2,1
5290,37,1
5291,1,2
5291,2,2
5291,11,1
5291,12,1
5291,37,2
5292,1,1
5292,2,1
5292,37,1
5293,1,1
5293,2,1
5293,11,1
5293,12,1
5293,37,1
5294,1,2
5294,2,2
5294,11,2
5294,12,2
5294,37,2
5295,2,1
5295,37,1
5296,1,1
5296,2,1
5296,3,1
5296,12,1
5296,17,1
5296,37,1
5297,1,1
5297,2,1
5297,25,1
5297,37,2
5298,2,1
5298,12,1
5298,29,1
5298,37,1
5299,1,1
5299,2,1
5299,11,1
5299,12,1
5299,37,1
5300,2,1
5300,37,1
5301,1,1
5301,2,1
5301,11,1
5301,12,1
5301,37,1
5302,1,1
5302,2,1
5302,30,1
5302,37,1
5302,39,1
5303,1,1
5303,2,1
5303,3,1
5303,37,1
5304,1,1
5304,2,1
5304,11,1
5304,12,1
5304,37,1
5305,1,1
5305,2,1
5305,22,1
5305,37,1
5306,1,1
5306,2,1
5306,37,1
5307,1,1
5307,2,1
5307,32,1
5307,37,1
5308,1,1
5308,2,1
5308,37,1
5309,1,1
5309,2,1
5309,37,1
5310,1,1
5310,2,1
5310,4,1
5310,37,1
5311,2,1
5311,37,1
5312,1,1
5312,2,1
5312,11,1
5312,12,1
5312,26,1
5312,37,1
5313,1,1
5313,2,1
5313,37,1
5314,2,1
5314,9,1
5314,37,1
5314,39,1
5315,1,1
5315,2,1
5315,11,1
5315,12,1
5315,37,1
5316,1,1
5316,2,1
5316,3,1
5316,35,1
5316,37,1
5317,1,1
5317,2,1
5317,11,1
5317,12,1
5317,37,1
5318,1,1
5318,2,1
5318,11,1
5318,12,1
5318,37,1
5319,1,1
5319,2,1
5319,37,1
5320,2,1
5320,11,1
5320,37,1
5321,2,1
5321,37,1
5322,1,1
5322,2,1
5322,12,1
5322,37,1
5323,1,1
5323,2,1
5323,26,1
5323,37,1
5324,1,2
5324,2,2
5324,8,1
5324,9,1
5324,26,1
5324,27,1
5324,37,2
5325,1,1
5325,2,1
5325,37,1
5326,1,1
5326,2,1
5326,12,1
5326,37,1
5327,1,2
5327,2,2
5327,37,2
5328,1,1
5328,2,1
5328,11,1
5328,12,1
5328,37,1
5329,1,1
5329,2,1
5329,37,1
5330,1,1
5330,2,1
5330,11,1
5330,12,1
5330,37,1
5331,1,1
5331,2,2
5331,37,2
5332,2,1
5332,11,1
5332,37,1
5333,1,1
5333,2,1
5333,9,1
5333,37,1
5334,1,2
5334,2,2
5334,8,1
5334,12,1
5334,26,1
5334,37,2
5335,2,1
5335,37,1
5336,4,1
5336,11,1
5336,12,1
5337,2,1
5337,37,1
5337,41,1
5338,1,1
5338,2,1
5338,12,1
5338,15,1
5338,17,1
5338,37,1
5339,1,1
5339,2,1
5339,9,1
5339,37,1
5340,2,2
5340,14,1
5340,27,1
5340,37,2
5341,1,2
5341,2,1
5341,12,1
5341,37,1
5342,1,1
5342,2,1
5342,11,1
5342,12,1
5342,37,1
5343,1,1
5343,2,1
5343,30,1
5343,37,1
5344,1,1
5344,2,1
5344,37,1
5345,1,1
5345,2,1
5345,37,1
5346,1,1
5346,2,1
5346,11,1
5346,12,1
5346,37,1
5347,2,1
5347,37,1
5348,1,1
5348,2,1
5348,11,1
5348,12,1
5348,37,1
5349,1,1
5349,2,1
5349,11,1
5349,37,1
5350,2,1
5350,37,1
5351,1,1
5351,2,1
5351,37,1
5352,2,1
5352,37,1
5353,1,1
5353,2,1
5353,11,1
5353,12,1
5353,37,1
5354,1,1
5354,2,1
5354,37,1
5355,2,1
5355,37,1
5356,1,1
5356,2,1
5356,27,1
5356,37,1
5357,2,1
5357,37,1
5358,2,4
5358,37,4
5359,1,1
5359,2,1
5359,11,1
5359,12,1
5359,37,1
5360,1,1
5360,2,1
5360,37,1
5361,1,1
5361,2,1
5361,37,1
5362,1,1
5362,2,1
5362,37,1
5363,1,1
5363,2,1
5363,12,1
5363,37,1
5364,1,1
5364,2,1
5364,11,1
5364,37,1
5365,2,1
5365,37,1
5366,1,1
5366,2,1
5366,37,1
5367,1,1
5367,2,1
5367,12,1
5367,34,1
5367,37,1
5368,1,1
5368,2,1
5368,11,1
5368,12,1
5368,37,1
5369,1,1
5369,2,1
5369,29,1
5369,37,1
5369,39,1
5370,2,1
5370,11,1
5370,12,1
5370,37,1
5371,1,1
5371,2,1
5371,37,1
5372,1,1
5372,2,1
5372,29,1
5372,37,1
5373,1,1
5373,2,1
5373,11,1
5373,12,1
5373,37,1
5374,1,1
5374,2,1
5374,11,1
5374,12,1
5374,37,1
5375,2,1
5375,37,1
5375,39,1
5376,2,1
5376,11,1
5376,37,1
5377,1,1
5377,2,1
5377,26,1
5377,37,2
5378,1,1
5378,2,1
5378,9,1
5378,11,1
5378,12,1
5378,37,1
5379,2,1
5379,11,1
5379,12,1
5379,37,1
5380,2,1
5380,37,2
5381,1,1
5381,2,2
5381,37,2
5382,1,1
5382,2,1
5382,37,1
5383,1,1
5383,2,1
