i,j,x
2397,18,1
2397,23,1
2397,31,1
2399,23,2
2399,28,1
2399,32,1
2401,17,1
2401,19,1
2401,37,1
2402,14,1
2402,21,1
2404,17,1
2404,39,1
2405,20,1
2405,23,1
2406,60,1
2407,15,1
2407,19,1
2407,24,1
2407,32,1
2408,6,1
2408,20,1
2410,20,1
2411,19,1
2412,1,2
2412,18,1
2412,19,2
2412,20,1
2413,17,1
2413,20,1
2413,21,1
2413,64,1
2414,23,1
2415,23,1
2416,11,1
2416,16,1
2416,20,1
2416,23,1
2417,8,1
2418,51,1
2419,38,1
2421,17,1
2421,20,1
2421,46,1
2421,63,1
2422,4,1
2422,51,1
2423,15,1
2423,32,1
2424,6,1
2424,10,1
2425,23,1
2426,60,1
2427,1,1
2427,7,1
2427,18,1
2427,62,1
2428,15,1
2429,20,1
2430,6,1
2430,10,1
2431,17,1
2431,19,2
2431,20,1
2432,12,1
2432,14,1
2433,6,1
2433,10,1
2435,6,1
2435,8,1
2436,19,1
2436,24,1
2437,43,1
2437,57,1
2438,1,1
2438,20,1
2439,6,1
2439,10,1
2440,17,1
2441,43,1
2442,1,1
2442,26,1
2443,24,1
2444,1,1
2444,18,1
2444,20,2
2445,43,1
2445,57,1
2446,1,1
2446,2,1
2446,48,1
2447,51,1
2448,1,1
2448,19,1
2448,22,1
2449,17,1
2449,20,1
2452,52,1
2453,16,1
2454,1,1
2455,8,1
2455,23,1
2455,39,1
2456,1,1
2456,23,1
2457,8,1
2457,19,1
2457,20,1
2457,26,1
2458,29,1
2461,19,1
2461,49,1
2462,39,2
2463,23,1
2464,2,1
2464,20,1
2465,6,1
2465,7,1
2465,8,1
2467,39,1
2467,43,1
2468,17,1
2468,60,1
2469,17,1
2469,20,1
2470,20,1
2471,19,1
2471,24,1
2472,1,1
2472,20,1
2473,17,1
2475,49,1
2476,20,2
2476,64,1
2477,20,1
2477,26,1
2479,15,1
2479,20,1
2480,1,1
2481,61,1
2482,20,2
2482,22,1
2483,17,1
2483,52,1
2484,19,1
2485,31,1
2486,19,1
2487,6,1
2487,10,1
2489,23,1
2490,1,1
2490,20,1
2491,17,1
2492,1,2
2493,20,1
2493,53,1
2494,20,1
2494,26,1
2494,60,1
2495,1,1
2495,39,1
2496,19,2
2496,22,1
2496,41,1
2497,6,1
2497,10,1
2498,19,1
2498,20,1
2499,17,1
2501,8,1
2501,20,1
2501,26,1
2502,14,1
2502,57,1
2503,20,1
2504,23,1
2506,20,1
2506,35,1
2507,6,1
2508,16,1
2510,1,1
2511,7,1
2512,16,1
2512,17,1
2512,61,1
2514,1,1
2514,20,1
2514,60,1
2515,20,1
2516,27,1
2518,2,1
2519,20,1
2520,1,1
2520,12,1
2520,14,1
2520,19,1
2520,20,1
2520,26,1
2521,6,1
2521,10,1
2522,23,1
2522,26,1
2522,44,1
2523,20,2
2524,17,1
2524,20,1
2524,23,1
2526,7,1
2526,20,1
2528,20,1
2528,39,1
2529,15,1
2529,19,1
2529,24,1
2530,1,1
2530,8,1
2531,1,1
2531,13,1
2531,14,1
2531,23,1
2531,39,1
2532,17,1
2532,21,1
2532,64,1
2533,1,1
2533,4,1
2534,24,1
2534,64,1
2535,17,1
2536,20,1
2537,20,1
2538,33,1
2539,6,1
2539,17,1
2539,26,1
2540,1,2
2540,18,1
2540,20,1
2541,17,1
2542,19,1
2542,32,1
2543,65,1
2544,20,1
2544,39,1
2547,20,1
2547,26,1
2547,51,1
2548,19,2
2550,1,1
2550,6,1
2550,33,1
2551,19,1
2551,20,2
2551,26,1
2552,16,1
2553,6,1
2553,10,1
2555,17,1
2555,45,1
2555,51,1
2557,24,1
2557,64,1
2558,33,1
2559,6,1
2559,17,1
2560,52,1
2562,19,1
2563,20,1
2563,22,1
2563,52,1
2565,20,1
2565,26,1
2566,20,1
2567,1,1
2567,18,1
2567,20,1
2569,29,1
2570,26,1
2570,59,1
2571,6,1
2572,7,1
2572,19,1
2572,22,1
2572,24,1
2572,43,1
2573,6,1
2573,10,1
2574,7,1
2574,8,1
2575,19,1
2575,23,1
2575,52,1
2576,23,1
2577,22,1
2577,32,1
2579,16,1
2580,20,1
2580,43,1
2580,57,1
2581,6,1
2581,20,1
2581,31,1
2582,19,1
2583,57,1
2584,20,1
2584,21,1
2585,20,1
2585,23,1
2585,46,1
2585,63,1
2586,1,1
2586,18,1
2586,20,1
2587,6,1
2589,51,1
2590,19,1
2590,31,1
2591,23,1
2592,47,1
2593,20,1
2593,40,1
2594,16,1
2595,20,3
2596,1,1
2596,18,1
2596,52,1
2597,16,1
2597,23,1
2597,54,1
2598,12,1
2598,14,1
2598,23,1
2599,20,1
2600,1,1
2600,18,1
2601,33,1
2602,9,1
2602,16,1
2602,54,1
2603,20,2
2603,43,1
2603,57,1
2604,20,1
2604,43,1
2604,57,1
2605,20,1
2605,39,1
2606,43,1
2606,57,1
2607,20,1
2607,23,1
2608,7,1
2608,23,2
2609,8,1
2610,26,1
2612,6,1
2612,10,1
2613,1,1
2614,17,1
2615,20,1
2615,49,1
2616,1,1
2616,18,1
2617,7,1
2617,29,1
2618,20,1
2618,43,1
2619,7,1
2619,8,1
2619,20,3
2619,62,1
2620,20,1
2621,19,1
2621,38,1
2622,20,1
2622,33,1
2623,19,2
2623,47,1
2625,4,1
2626,24,1
2626,64,1
2628,15,1
2628,20,1
2629,19,1
2629,20,2
2630,17,1
2630,20,1
2632,1,1
2632,18,1
2633,19,1
2633,24,1
2633,31,1
2633,43,1
2634,20,1
2634,23,1
2635,10,1
2636,1,1
2637,19,1
2637,20,1
2637,22,1
2637,23,1
2639,19,1
2639,35,1
2640,10,1
2641,20,1
2641,24,1
2642,1,1
2642,7,1
2643,7,1
2644,1,1
2644,20,1
2645,19,1
2645,20,1
2645,24,1
2646,23,1
2646,26,1
2646,57,1
2647,19,1
2647,31,1
2649,20,1
2650,7,1
2650,8,1
2650,20,2
2650,62,1
2651,17,1
2652,7,1
2652,26,1
2653,17,1
2653,47,1
2654,17,1
2655,6,1
2655,10,1
2657,19,1
2657,20,1
2657,23,1
2657,35,1
2658,19,1
2658,20,1
2658,38,1
2659,6,1
2659,40,1
2660,24,1
2660,43,1
2660,64,1
2661,1,1
2662,20,1
2663,16,1
2664,19,1
2664,20,1
2664,41,1
2665,19,1
2665,52,1
2667,20,1
2668,1,2
2668,18,1
2668,19,1
2668,20,1
2669,19,1
2669,26,1
2670,19,1
2671,20,1
2672,17,1
2672,39,1
2673,14,1
2675,20,1
2676,4,1
2676,19,1
2676,33,1
2676,46,1
2676,63,1
2677,1,2
2678,14,1
2678,23,1
2678,26,1
2679,40,1
2680,8,1
2682,19,1
2682,41,1
2684,6,1
2684,40,2
2685,19,1
2685,20,1
2685,23,1
2685,52,1
2686,19,1
2686,37,1
2687,19,1
2688,23,1
2689,2,1
2690,6,1
2690,10,1
2691,20,1
2691,33,1
2692,20,1
2693,16,1
2694,1,1
2694,20,1
2695,1,1
2695,20,1
2695,22,1
2695,26,1
2697,20,1
2699,8,1
2699,35,1
2700,33,1
2700,46,1
2700,63,1
2701,1,1
2701,6,1
2701,18,1
2701,33,1
2702,20,1
2702,23,1
2702,31,1
2702,38,1
2703,24,1
2704,43,1
2704,57,1
2705,1,1
2705,17,1
2706,26,1
2709,6,1
2709,10,1
2710,1,1
2710,7,1
2710,20,1
2711,20,1
2712,7,1
2712,8,1
2712,20,3
2712,62,1
2713,20,1
2713,45,1
2714,17,1
2714,19,1
2715,17,1
2716,17,1
2716,19,2
2717,23,1
2718,19,1
2719,19,1
2719,24,1
2720,12,1
2720,14,1
2722,7,1
2722,8,1
2722,20,1
2722,29,1
2723,36,1
2724,20,1
2724,23,1
2725,22,1
2725,24,1
2725,26,1
2725,64,1
2726,23,1
2726,51,1
2727,20,1
2727,23,1
2727,60,1
2728,20,1
2728,43,1
2729,26,1
2731,20,1
2732,16,1
2732,46,1
2732,63,1
2733,20,1
2734,20,1
2735,18,1
2737,24,1
2737,26,1
2738,21,1
2738,33,1
2739,23,1
2739,43,1
2739,57,1
2741,22,1
2741,32,1
2742,21,1
2742,33,1
2742,51,1
2743,21,1
2745,20,1
2746,19,1
2746,24,1
2747,1,1
2747,18,1
2747,19,1
2747,20,1
2747,52,1
2747,53,1
2748,7,1
2750,28,1
2750,57,1
2752,16,1
2753,19,1
2754,6,1
2754,10,1
2755,1,2
2755,2,1
2755,18,1
2755,19,1
2755,20,1
2756,16,1
2756,26,1
2756,61,1
2757,20,1
2758,6,1
2758,15,1
2758,64,1
2759,17,1
2761,1,2
2761,18,1
2761,40,1
2761,58,1
2762,1,1
2762,8,1
2762,18,1
2763,8,1
2764,7,1
2764,8,1
2764,20,3
2764,62,1
2766,1,1
2766,20,3
2766,29,1
2766,33,1
2767,1,1
2767,23,1
2767,41,1
2768,16,1
2768,20,1
2770,1,1
2770,6,2
2770,19,1
2770,35,1
2771,19,1
2771,38,1
2772,6,1
2772,10,1
2773,40,1
2773,58,1
2775,20,1
2776,19,1
2776,22,1
2776,24,1
2777,1,2
2777,18,1
2777,22,1
2779,19,1
2780,7,1
2781,13,1
2781,14,1
2781,23,1
2781,35,1
2781,45,1
2781,54,1
2781,56,1
2783,1,1
2783,18,1
2783,33,1
2784,35,1
2785,6,1
2785,33,1
2786,20,1
2786,23,1
2787,1,1
2787,17,1
2787,18,1
2787,19,1
2787,20,1
2788,39,1
2789,1,1
2789,20,1
2790,17,1
2792,17,1
2792,19,4
2792,20,1
2792,23,1
2794,17,1
2794,64,1
2795,17,1
2795,39,1
2795,64,1
2796,1,1
2796,17,1
2796,18,1
2796,19,1
2797,17,1
2798,19,2
2798,20,1
2798,22,1
2798,41,1
2800,20,2
2801,19,2
2801,52,2
2803,33,1
2804,43,1
2804,57,1
2805,1,1
2806,19,1
2806,20,1
2807,20,1
2807,50,1
2808,8,1
2808,20,1
2809,19,1
2809,23,1
2809,64,1
2810,1,1
2810,9,1
2810,12,1
2810,14,1
2810,51,1
2810,64,1
2811,17,1
2811,20,1
2812,35,1
2813,20,1
2814,8,2
2814,12,1
2814,26,1
2815,1,1
2815,10,1
2815,18,1
2815,20,1
2815,33,1
2816,14,1
2816,20,1
2817,17,1
2817,19,1
2817,20,1
2818,6,1
2818,24,1
2818,26,1
2818,64,1
2820,17,1
2820,23,1
2821,16,1
2824,17,1
2824,54,1
2825,1,1
2825,19,1
2825,26,1
2826,1,1
2826,8,1
2826,14,1
2826,21,1
2826,23,1
2827,20,1
2827,24,1
2827,26,1
2828,60,1
2831,33,1
2833,1,1
2833,16,1
2833,17,1
2833,18,1
2833,19,1
2833,52,1
2835,20,1
2835,52,1
2836,20,1
2838,19,1
2839,1,1
2839,2,1
2839,18,1
2839,20,1
2839,35,1
2839,39,1
2841,19,1
2843,1,1
2843,19,2
2843,20,2
2843,23,2
2844,23,1
2845,7,1
2845,8,1
2845,62,1
2846,20,1
2846,51,1
2847,20,1
2847,51,1
2847,64,1
2848,20,1
2849,6,1
2849,10,1
2851,20,1
2852,18,1
2852,20,1
2853,6,1
2853,48,1
2854,1,1
2854,20,2
2854,60,1
2854,61,1
2855,19,1
2856,26,1
2857,20,1
2857,51,1
2857,64,1
2858,15,1
2859,26,1
2861,6,1
2861,10,1
2862,17,1
2862,64,1
2863,20,1
2865,17,1
2865,47,1
2865,57,1
2867,19,1
2868,7,1
2869,14,1
2869,35,1
2870,18,1
2870,20,1
2871,1,1
2871,2,1
2873,19,1
2873,62,1
2875,27,1
2875,42,1
2877,20,1
2878,20,1
2879,7,1
2879,8,1
2879,20,2
2879,62,1
2880,26,1
2880,52,1
2881,24,1
2883,17,1
2883,19,1
2883,20,1
2884,1,1
2884,18,1
2884,19,1
2884,20,1
2884,24,1
2885,8,1
2886,20,1
2887,16,1
2887,20,1
2887,26,1
2887,61,1
2888,16,1
2889,60,1
2890,7,1
2891,12,1
2891,14,1
2892,6,1
2892,17,1
2893,6,1
2893,40,1
2893,46,1
2893,63,1
2894,23,1
2895,20,1
2896,19,1
2897,1,1
2897,17,1
2897,18,1
2899,19,1
2900,16,2
2900,33,1
2901,22,1
2901,32,1
2902,1,1
2903,1,1
2903,19,1
2903,21,1
2905,6,1
2905,10,1
2906,20,1
2906,23,1
2906,39,1
2906,52,1
2907,7,1
2907,8,1
2907,20,3
2907,62,1
2908,1,1
2908,20,1
2909,13,1
2909,23,1
2914,6,1
2914,10,1
2915,24,1
2915,26,1
2916,28,1
2916,49,1
2917,22,1
2917,32,1
2918,7,1
2919,8,1
2919,23,1
2919,29,1
2920,6,1
2920,10,1
2922,1,1
2923,7,1
2923,8,1
2923,20,3
2923,62,1
2924,23,1
2924,46,1
2924,63,1
2926,1,3
2926,18,1
2926,20,1
2926,39,1
2926,52,1
2927,4,1
2928,16,1
2928,20,1
2928,46,1
2928,63,1
2929,20,1
2929,43,1
2930,1,1
2930,18,1
2930,20,1
2930,39,1
2931,7,1
2931,8,1
2931,20,4
2931,62,1
2932,22,1
2932,32,1
2933,20,1
2934,26,1
2936,33,1
2937,20,2
2937,23,1
2938,1,1
2940,12,1
2940,14,1
2940,21,1
2941,20,1
2941,23,1
2941,58,2
2942,6,1
2942,10,1
2943,1,1
2943,18,1
2944,1,1
2944,7,1
2944,18,1
2944,62,1
2945,36,1
2946,18,1
2947,20,1
2947,24,1
2948,23,1
2948,58,1
2949,1,1
2951,1,1
2951,18,1
2951,24,1
2952,19,1
2952,20,2
2953,46,1
2953,61,1
2953,63,1
2954,24,1
2954,64,1
2955,6,1
2955,26,1
2955,52,1
2956,6,1
2956,10,1
2957,20,1
2957,60,1
2958,1,1
2958,18,1
2958,20,1
2958,43,1
2959,20,1
2959,33,1
2961,20,2
2961,64,1
2962,7,1
2962,20,2
2962,53,1
2963,15,1
2963,20,1
2965,20,1
2966,60,1
2967,20,1
2968,34,1
2969,20,1
2969,23,1
2969,38,1
2970,26,1
2971,1,1
2971,6,1
2971,20,2
2971,49,1
2972,9,1
2972,20,1
2972,33,1
2974,18,1
2975,7,1
2975,8,1
2976,10,1
2976,29,1
2976,32,1
2977,1,1
2977,60,1
2978,19,1
2978,24,1
2979,20,1
2979,27,1
2980,41,1
2980,43,1
2980,51,1
2980,56,1
2980,57,2
2981,6,1
2981,10,1
2982,49,1
2983,21,1
2983,24,1
2983,64,1
2984,1,1
2984,17,1
2984,18,1
2984,19,1
2984,20,1
2984,45,1
2985,49,1
2986,6,1
2986,10,1
2987,1,1
2988,19,1
2988,20,1
2989,6,1
2989,10,1
2990,33,1
2991,19,1
2991,24,1
2992,7,1
2992,8,1
2992,27,1
2993,20,2
2993,24,1
2994,1,1
2994,16,1
2994,17,1
2994,23,1
2995,33,1
2996,7,2
2996,8,1
2996,57,1
2998,17,1
3001,17,1
3001,23,1
3002,7,1
3002,8,1
3002,21,2
3003,7,1
3004,20,1
3005,19,1
3006,1,1
3006,18,1
3006,39,1
3006,45,2
3006,49,1
3007,2,1
3007,19,1
3007,20,3
3008,7,1
3008,20,1
3008,29,1
3009,17,1
3009,39,1
3009,64,1
3010,20,1
3010,23,2
3010,30,1
3010,31,1
3011,19,1
3011,26,1
3013,22,1
3013,39,1
3015,1,1
3015,2,1
3015,20,1
3016,6,1
3016,10,1
3018,7,1
3018,8,1
3018,20,3
3018,62,1
3019,18,1
3020,1,1
3020,18,1
3020,19,1
3020,20,1
3020,24,1
3021,31,1
3022,7,1
3023,33,1
3023,46,1
3023,63,1
3025,1,1
3025,18,1
3025,19,1
3025,26,1
3026,24,1
3028,1,1
3028,20,2
3029,12,1
3029,14,1
3030,7,1
3030,8,1
3030,20,2
3030,23,1
3030,62,1
3031,23,2
3031,26,1
3032,15,1
3033,20,1
3033,26,1
3033,60,1
3034,1,1
3035,1,1
3035,17,1
3035,18,1
3036,19,2
3036,64,1
3037,6,1
3037,10,1
3039,19,1
3039,20,2
3039,23,1
3040,19,1
3040,20,1
3041,6,1
3041,10,1
3042,12,1
3042,14,1
3043,59,1
3044,26,1
3044,43,1
3044,57,1
3045,20,1
3046,20,1
3048,38,1
3049,33,1
3049,39,1
3050,6,1
3050,10,1
3051,52,1
3053,20,1
3053,22,1
3054,22,1
3054,32,1
3055,20,1
3056,20,1
3056,26,2
3057,22,1
3057,43,1
3058,1,1
3058,4,1
3060,15,1
3060,20,1
3060,32,1
3061,33,1
3062,23,2
3063,6,1
3063,10,1
3065,8,1
3066,51,1
3069,1,1
3069,18,1
3069,19,1
3070,14,1
3070,60,1
3071,20,1
3072,19,1
3072,23,1
3073,6,1
3073,10,1
3074,19,1
3074,20,1
3074,23,1
3074,52,1
3075,1,1
3075,18,1
3075,19,1
3075,20,1
3076,21,1
3076,33,1
3077,26,1
3078,44,1
3078,62,1
3080,19,1
3080,20,1
3080,24,1
3081,23,1
3081,46,1
3081,63,1
3082,46,1
3082,63,1
3084,15,1
3084,19,1
3084,24,1
3084,32,1
3086,1,1
3086,17,1
3087,6,1
3087,10,1
3088,6,1
3088,10,1
3089,1,1
3089,19,1
3090,20,1
3091,7,1
3091,8,1
3091,20,2
3093,1,1
3093,19,1
3094,26,1
3094,27,1
3095,1,1
3095,23,1
3096,1,1
3096,17,1
3096,19,2
3096,52,1
3097,7,1
3098,1,1
3098,17,1
3098,18,1
3098,19,1
3098,39,1
3099,6,1
3099,10,1
3100,33,1
3101,20,1
3101,33,2
3102,1,1
3102,43,1
3102,57,1
3103,19,1
3104,20,1
3104,33,1
3105,4,1
3106,17,1
3106,19,1
3107,1,1
3107,18,1
3107,19,1
3107,20,1
3107,24,1
3108,17,1
3108,58,1
3109,20,1
3110,20,1
3110,26,1
3111,1,1
3111,19,1
3111,22,1
3112,20,1
3113,10,1
3113,23,1
3114,18,1
3114,19,1
3114,52,1
3115,19,1
3115,20,1
3115,26,1
3116,17,1
3117,19,1
3117,22,1
3117,24,1
3119,20,1
3120,17,1
3120,43,1
3120,64,1
3121,12,1
3121,42,1
3122,20,1
3123,1,1
3123,6,1
3123,20,1
3123,52,1
3124,17,1
3126,1,1
3126,17,1
3127,19,1
3128,2,1
3128,4,1
3128,60,1
3129,17,1
3129,20,1
3130,19,1
3131,51,1
3132,20,1
3132,52,1
3133,15,1
3133,20,1
3133,32,1
3134,1,1
3134,10,1
3134,16,1
3135,1,1
3135,18,1
3135,20,1
3135,39,1
3135,52,1
3136,20,1
3136,33,1
3136,54,1
3137,19,1
3137,22,1
3137,24,1
3138,20,2
3139,20,1
3140,15,1
3142,20,2
3142,33,2
3144,16,1
3145,20,1
3145,22,1
3145,24,1
3146,15,1
3147,51,1
3148,19,1
3148,57,1
3149,20,1
3149,22,1
3150,17,1
3150,19,1
3152,7,1
3152,17,1
3152,19,1
3152,20,1
3153,19,1
3153,24,1
3154,19,1
3155,19,1
3156,20,1
3156,23,1
3158,1,1
3158,19,1
3159,20,1
3160,1,1
3160,23,1
3161,8,1
3161,29,1
3162,19,1
3162,24,1
3163,24,1
3163,64,1
3164,20,1
3164,26,1
3165,20,1
3165,39,1
3166,7,1
3166,23,1
3166,38,1
3167,17,1
3168,19,1
3168,31,1
3169,20,1
3170,19,1
3170,20,1
3170,41,1
3172,33,1
3173,19,1
3173,23,1
3173,39,1
3176,8,1
3176,23,1
3176,58,2
3178,17,1
3178,23,1
3179,19,1
3180,23,1
3181,16,1
3182,10,1
3182,21,1
3186,20,1
3186,61,1
3187,19,1
3187,20,1
3187,64,1
3188,8,1
3188,20,1
3189,6,1
3189,35,1
3190,19,1
3191,7,1
3191,8,1
3191,20,3
3191,62,1
3192,6,1
3194,1,2
3194,18,1
3194,20,1
3194,38,1
3196,20,1
3197,7,1
3197,8,1
3197,20,3
3197,62,1
3198,46,1
3198,63,1
3199,16,1
3199,20,1
3199,23,1
3200,19,1
3200,24,1
3200,39,1
3201,19,1
3202,6,1
3202,10,1
3203,19,2
3204,16,1
3204,20,2
3205,6,1
3205,10,1
3206,17,1
3206,18,1
3207,19,1
3208,9,1
3208,21,3
3210,6,1
3210,10,1
3211,20,1
3211,64,1
3212,1,1
3213,7,1
3213,8,1
3213,20,2
3213,62,1
3214,6,1
3214,19,1
3215,1,1
3215,23,1
3215,60,1
3216,23,1
3216,33,1
3217,1,1
3217,20,1
3217,60,1
3217,61,1
3218,20,1
3219,6,1
3219,20,1
3219,22,1
3219,26,2
3219,52,1
3220,1,1
3220,15,1
3220,18,1
3220,20,2
3220,32,1
3221,16,1
3222,1,1
3222,20,2
3222,22,1
3222,26,1
3223,22,1
3223,41,1
3225,20,1
3227,1,1
3227,20,1
3227,33,1
3228,1,1
3228,7,1
3228,18,1
3228,62,1
3229,20,1
3229,62,1
3230,20,1
3230,23,1
3233,15,1
3235,1,2
3235,2,1
3235,18,1
3235,19,1
3235,20,1
3236,20,1
3236,21,3
3236,38,1
3237,14,1
3237,19,1
3238,23,1
3239,20,1
3239,23,1
3240,1,2
3240,18,1
3240,19,2
3240,20,1
3241,54,1
3242,51,1
3244,6,1
3244,10,1
3245,17,1
3245,58,1
3246,23,1
3246,31,1
3246,38,1
3248,20,1
3250,6,1
3250,10,1
3252,6,1
3252,10,1
3253,14,1
3253,23,1
3253,61,1
3254,8,1
3255,17,1
3255,19,1
3256,22,1
3256,43,1
3257,7,1
3257,45,1
3258,1,1
3258,20,2
3259,23,1
3259,57,1
3261,7,1
3261,20,1
3261,60,1
3262,8,1
3262,20,1
3264,16,1
3265,9,1
3267,18,1
3268,15,1
3268,39,1
3269,43,1
3270,20,1
3270,26,1
3272,20,1
3272,26,1
3273,18,1
3273,20,1
3273,31,1
3273,38,1
3274,1,1
3274,20,1
3274,35,1
3275,23,1
3277,21,1
3277,31,1
3278,1,1
3278,20,2
3278,26,1
3279,15,1
3280,58,1
3281,60,1
3282,1,1
3282,23,1
3282,31,1
3282,51,1
3283,6,1
3283,24,1
3284,24,1
3284,64,1
3286,6,1
3286,26,1
3287,8,2
3288,20,1
3288,43,1
3288,57,1
3289,16,1
3289,35,1
3290,8,1
3290,14,1
3290,23,1
3291,33,1
3291,34,1
3292,17,1
3293,20,1
3293,21,3
3294,19,1
3294,20,1
3295,1,1
3295,9,1
3295,18,1
3295,20,1
3295,37,1
3295,39,2
3296,24,1
3296,64,1
3297,1,1
3297,23,1
3297,47,1
3299,19,1
3299,52,1
3300,20,1
3301,23,2
3302,7,1
3302,8,1
3302,20,1
3303,7,1
3303,8,1
3303,20,3
3303,62,1
3304,23,1
3304,35,1
3305,23,1
3306,23,1
3306,46,1
3306,63,1
3307,1,1
3307,19,1
3307,20,1
3309,20,2
3309,60,2
3310,8,1
3311,19,1
3311,26,1
3311,39,1
3312,19,1
3312,39,1
3313,20,1
3313,24,1
3314,6,1
3314,10,1
3315,46,1
3315,54,1
3315,63,1
3316,20,1
3317,20,1
3319,23,1
3320,17,1
3320,40,1
3321,7,1
3322,16,1
3324,10,1
3325,6,1
3325,10,1
3328,17,1
3329,20,1
3329,23,1
3330,1,1
3330,10,1
3331,23,1
3332,12,1
3332,14,1
3333,19,1
3333,20,1
3334,1,1
3334,20,1
3335,1,1
3335,15,1
3335,18,1
3335,19,1
3335,20,1
3336,20,1
3338,14,1
3339,1,1
3339,19,1
3340,1,1
3340,20,1
3340,44,1
3340,52,2
3341,21,1
3342,7,1
3342,8,1
3342,20,4
3343,19,1
3343,20,1
3344,19,1
3346,33,1
3348,18,1
3348,20,1
3351,20,1
3351,35,1
3352,21,1
3352,35,1
3354,33,1
3355,19,1
3357,21,3
3358,6,1
3358,22,1
3359,6,1
3359,19,1
3360,9,1
3360,34,1
3361,19,1
3361,20,1
3362,20,1
3362,51,1
3362,64,1
3363,1,1
3363,18,1
3363,19,1
3364,19,1
3364,20,2
3364,45,1
3366,1,1
3368,23,2
3369,1,1
3369,18,1
3369,19,1
3369,20,1
3369,22,1
3369,51,1
3372,8,1
3372,33,1
3373,6,1
3373,15,1
3373,20,1
3373,64,1
3374,51,1
3374,64,1
3375,19,1
3376,46,1
3376,63,1
3378,1,2
3378,16,1
3378,18,1
3378,33,3
3379,6,1
3379,10,1
3380,17,1
3380,20,1
3381,1,1
3381,2,1
3381,18,1
3382,41,1
3383,20,1
3383,21,2
3384,19,1
3384,52,1
3385,17,1
3386,20,1
3387,16,1
3388,7,1
3388,8,1
3388,20,3
3388,62,1
3390,20,1
3391,20,1
3391,21,1
3392,33,1
3393,1,1
3393,17,1
3393,18,1
3393,19,1
3393,20,1
3393,39,1
3394,1,1
3394,19,1
3394,20,1
3394,23,1
3394,52,1
3396,7,1
3396,29,1
3398,33,1
3399,18,1
3399,20,1
3400,6,1
3401,20,1
3401,22,1
3402,2,1
3402,6,1
3403,43,1
3404,8,1
3404,23,2
3405,20,2
3405,23,1
3407,17,1
3408,22,1
3409,15,1
3410,20,1
3410,53,1
3411,19,1
3411,24,1
3412,24,1
3412,64,1
3413,20,1
3414,1,1
3414,16,1
3414,18,1
3415,19,1
3416,57,1
3417,19,1
3417,38,1
3418,1,1
3418,47,1
3418,57,1
3419,17,1
3419,19,1
3419,20,1
3420,1,1
3420,33,1
3422,52,2
3423,15,1
3423,19,1
3423,24,1
3423,32,1
3424,1,1
3424,20,1
3424,52,1
3425,8,1
3425,11,1
3425,31,1
3426,20,1
3427,16,1
3428,16,1
3429,19,1
3429,24,1
3430,1,1
3430,24,1
3430,26,1
3430,60,1
3431,19,1
3432,19,2
3432,21,1
3434,17,1
3434,26,1
3435,7,2
3435,20,2
3439,7,1
3439,8,1
3439,20,3
3439,23,1
3439,62,1
3440,12,1
3440,23,1
3440,26,1
3440,41,1
3440,42,1
3441,20,1
3441,23,1
3443,23,1
3444,16,1
3445,15,1
3445,20,2
3446,36,1
3447,53,1
3448,33,1
3448,49,1
3449,20,1
3449,26,1
3450,19,1
3451,19,1
3451,22,1
3452,1,1
3452,6,1
3452,35,2
3452,51,1
3453,1,1
3454,57,1
3457,6,1
3457,26,1
3458,19,1
3459,16,1
3460,21,1
3461,8,1
3461,26,1
3463,61,1
3466,1,1
3466,18,1
3466,19,2
3466,35,1
3466,44,1
3467,20,2
3467,23,1
3467,26,1
3467,40,1
3467,66,1
3468,41,1
3468,64,1
3469,7,1
3470,7,1
3472,17,1
3473,16,1
3473,57,2
3473,61,1
3475,6,1
3475,10,1
3476,20,1
3476,23,1
3477,51,1
3478,1,1
3478,18,1
3478,20,2
3478,38,1
3479,20,1
3480,40,1
3480,51,1
3481,23,1
3482,20,1
3483,43,1
3484,1,1
3484,17,1
3484,24,2
3486,20,1
3488,19,2
3489,16,1
3490,21,1
3491,8,1
3491,37,1
3492,17,1
3492,19,1
3492,20,1
3494,20,2
3494,22,1
3494,53,1
3495,1,1
3495,24,1
3495,64,1
3496,20,2
3496,23,1
3497,1,1
3498,23,1
3498,24,1
3498,64,1
3499,52,1
3500,32,1
3500,46,1
3500,47,1
3500,63,1
3501,6,1
3501,10,1
3502,9,1
3503,1,1
3503,20,1
3504,9,1
3504,20,2
3504,39,1
3505,14,1
3505,19,1
3505,20,1
3506,8,1
3506,20,1
3506,64,1
3507,7,1
3507,8,1
3507,20,2
3507,62,1
3508,17,1
